group,group_title,name,type,default,scope,consistency,aliases,deprecated,deprecated_message,const,description
16-fuse,FUSE 挂载,alluxio.user.fuse.read.write.random.access.stream.compatible.flush.enabled,boolean,true,CLIENT,IGNORE,,,,FUSE_READ_WRITE_RANDOM_ACCESS_STREAM_COMPATIBLE_FLUSH_ENABLED,"When this configuration is set to true, during a flush or fsync operation, if the underlying stream supports flushing, the stream’s flush method will be invoked. When this configuration is set to false, the flush or fsync operation will close the underlying stream and reopen it, switching to random write mode."
16-fuse,FUSE 挂载,alluxio.user.fuse.read.write.random.access.stream.enabled,boolean,false,CLIENT,IGNORE,,,,FUSE_READ_WRITE_RANDOM_ACCESS_STREAM_ENABLED,"Whether to use ReadWriteRandomAccessStream. This stream supports simultaneous reading and writing, and provides better performance for sequential read/write operations. Note that this configuration only takes effect when is set to true."
16-fuse,FUSE 挂载,alluxio.user.fuse.symlink.enabled,boolean,false,CLIENT,IGNORE,,,,FUSE_SYMLINK_ENABLED,Whether enable symlink.
16-fuse,FUSE 挂载,alluxio.user.fuse.sync.close.enabled,boolean,true,CLIENT,IGNORE,,,,FUSE_SYNC_CLOSE_ENABLED,"If enabled, when closing a file in fuse, the file will be flushed into UFS synchronously, at the cost of degraded performance of following writes after the file is closed. It is rare but in some cases file can still be updated after it's closed. Known examples are fork(2), dup(2) and mmap(2)"
16-fuse,FUSE 挂载,alluxio.user.fuse.write.back.allow.overwrite.uploading.files,boolean,true,CLIENT,WARN,,,,FUSE_WRITE_BACK_ALLOW_OVERWRITE_UPLOADING_FILES,"This setting is used to configure whether overwriting files currently being uploaded is allowed. If this value is set to false, writeback will throw an error when writing to the file if it detects that another file with the same path is currently being uploaded."
16-fuse,FUSE 挂载,alluxio.user.fuse.write.back.buffer.size,dataSize,"""1MiB""",CLIENT,WARN,,,,FUSE_WRITE_BACK_BUFFER_SIZE,Memory buffer size for writeback.
16-fuse,FUSE 挂载,alluxio.user.fuse.write.back.degraded.sync.write.on.insufficient.space,boolean,false,CLIENT,WARN,,,,FUSE_WRITE_BACK_DEGRADED_SYNC_WRITES_ON_INSUFFICIENT_SPACE,"When this configuration is enabled, writeback will degrade to synchronous writing when space is insufficient, instead of throwing an exception directly."
16-fuse,FUSE 挂载,alluxio.user.fuse.write.back.dir,string,,CLIENT,IGNORE,,,,FUSE_WRITE_BACK_DIRECTORY,"If specified, this directory is used for holding writeback enabled writes in FUSE."
16-fuse,FUSE 挂载,alluxio.user.fuse.write.back.dir.quota,dataSize,"""0""",CLIENT,WARN,,,,FUSE_WRITE_BACK_DIRECTORY_QUOTA,Quota for writeback cache directory. Setting values less than or equal to 0 represents no limitation.
16-fuse,FUSE 挂载,alluxio.user.fuse.write.back.dir.quota.max.usage.ratio,double,0.8,CLIENT,WARN,,,,FUSE_WRITE_BACK_DIRECTORY_QUOTA_MAX_USAGE_RATIO,"The maximum ratio of quota utilized by writeback, exceeding this ratio, new write requests will degrade to regular writes instead of using writeback."
16-fuse,FUSE 挂载,alluxio.user.fuse.write.back.max.acceleration.threads,int,16,CLIENT,WARN,,,,FUSE_WRITE_BACK_MAX_ACCELERATION_THREADS,"The maximum number of threads for local writeback, with all writeback requests sharing these threads."
16-fuse,FUSE 挂载,alluxio.user.fuse.write.back.max.upload.tasks,long,10000,CLIENT,WARN,,,,FUSE_WRITE_BACK_MAX_UPLOAD_TASKS,Maximum allowable asynchronous upload tasks for writeback. Exceeding this value will degrade to synchronous upload. Please note that this value is only a soft limit.
16-fuse,FUSE 挂载,alluxio.user.fuse.write.back.status.bloom.filter.enabled,boolean,false,CLIENT,WARN,,,,FUSE_WRITE_BACK_STATUS_BLOOM_FILTER_ENABLED,"Whether using a Bloom filter to filter status, which could improve the performance of writing small files."
16-fuse,FUSE 挂载,alluxio.user.fuse.write.back.status.bloom.filter.refresh.period,duration,"""5min""",CLIENT,WARN,,,,FUSE_WRITE_BACK_STATUS_BLOOM_FILTER_REFRESH_PERIOD,Bloom filter refresh period.
16-fuse,FUSE 挂载,alluxio.user.fuse.write.back.sync.flush.empty.file,boolean,true,CLIENT,WARN,,,,FUSE_WRITE_BACK_SYNC_FLUSH_EMPTY_FILE,"If this configuration is set to true, when writeback detects that the file is empty, it will synchronize creation in UFS."
16-fuse,FUSE 挂载,alluxio.user.fuse.write.cache.async.delete.enabled,boolean,true,CLIENT,IGNORE,,,,FUSE_WRITE_CACHE_ASYNC_DELETE_ENABLED,"If enabled, deleted/overwritten inodes are queued for asynchronous page-store cleanup instead of blocking the delete/rename path."
16-fuse,FUSE 挂载,alluxio.user.fuse.write.cache.async.delete.max.pending.file.count,int,128 * 1024,CLIENT,IGNORE,,,,FUSE_WRITE_CACHE_ASYNC_DELETE_MAX_PENDING_FILE_COUNT,"Maximum number of inodes that can be queued for asynchronous page-store cleanup. When this limit is reached, new deletes fall back to synchronous cleanup."
16-fuse,FUSE 挂载,alluxio.user.fuse.write.cache.async.delete.max.pending.file.size,dataSize,"""8GiB""",CLIENT,IGNORE,,,,FUSE_WRITE_CACHE_ASYNC_DELETE_MAX_PENDING_FILE_SIZE,"Maximum total file size (bytes) of inodes that can be queued for asynchronous page-store cleanup. When this limit is reached, new deletes fall back to synchronous cleanup."
16-fuse,FUSE 挂载,alluxio.user.fuse.write.cache.async.delete.thread.count,int,8,CLIENT,IGNORE,,,,FUSE_WRITE_CACHE_ASYNC_DELETE_THREAD_COUNT,Maximum number of threads in the async delete executor pool used to clean up page-store files in the background.
16-fuse,FUSE 挂载,alluxio.user.fuse.write.cache.defer.open.file.attr.update.enabled,boolean,false,CLIENT,IGNORE,,,,FUSE_WRITE_CACHE_DEFER_OPEN_FILE_ATTR_UPDATE_ENABLED,"If enabled, chmod/chown/utimens on an already-open write-cache file will stay local until they can piggyback on an existing write-cache metadata commit, with close as the fallback commit point."
17-security,安全 / 认证 / 授权 / 审计,alluxio.access.logging.enabled,boolean,false,ALL,ENFORCE,,,,ACCESS_LOGGING_ENABLED,"Whether or not cache access logs are enabled, which records internal cache accesses for further analysis."
17-security,安全 / 认证 / 授权 / 审计,alluxio.access.logging.poll.interval,duration,"""5s""",ALL,,alluxio.audit.logging.poll.interval,,,ACCESS_LOGGING_POLL_INTERVAL,The interval at which the access logs are asynchronously flushed to disk.
17-security,安全 / 认证 / 授权 / 审计,alluxio.audit.logging.enabled,boolean,false,ALL,ENFORCE,,,,AUDIT_LOGGING_ENABLED,"Whether or not system audit logs are enabled, which records operations on Alluxio's northbound FUSE/REST/S3 interfaces."
17-security,安全 / 认证 / 授权 / 审计,alluxio.hadoop.kerberos.keytab.login.autorenewal,boolean,,SERVER,ENFORCE,,,,HADOOP_KERBEROS_KEYTAB_LOGIN_AUTORENEWAL,Kerberos authentication keytab login auto renew.
17-security,安全 / 认证 / 授权 / 审计,alluxio.hadoop.security.authentication,string,,SERVER,ENFORCE,,,,HADOOP_SECURITY_AUTHENTICATION,HDFS authentication method.
17-security,安全 / 认证 / 授权 / 审计,alluxio.hadoop.security.debug,,false,,,,,,HADOOP_SECURITY_DEBUG,Enable hadoop security debug log
17-security,安全 / 认证 / 授权 / 审计,alluxio.hadoop.security.krb5.conf,string,,SERVER,ENFORCE,,,,HADOOP_KRB5_CONF_FILE,Kerberos krb file for configuration of Kerberos.
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authentication.custom.provider.class,class,,ALL,WARN,,,,SECURITY_AUTHENTICATION_CUSTOM_PROVIDER_CLASS,"The class to provide customized authentication implementation, when alluxio.security.authentication.type is set to CUSTOM. It must implement the interface 'alluxio.security.authentication.AuthenticationProvider'."
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authentication.delegation.token.use.ip.service.name,boolean,true,ALL,ENFORCE,,,,SECURITY_AUTHENTICATION_DELEGATION_TOKEN_USE_IP_SERVICE_NAME,"Whether to use master IP address as the service name of delegation tokens. If set to false, the hostname of master will be used instead. This is set to true by default to avoid service name mismatch due to hostname differences. It should be set to true if the master IP can change over time."
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authentication.service.token.path,string,,ALL,,,,,SECURITY_AUTHENTICATION_SERVICE_TOKEN_PATH,"Specifies the path to the service token file, used for authentication when starting a service, worker/coordinator/security service/CLI."
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authentication.token.allowed.clock.skew,duration,"""0sec""",ALL,,,,,SECURITY_AUTHENTICATION_TOKEN_ALLOWED_CLOCK_SKEW,Allowed clock skew when verifying token timestamps.This is used to account for any time differences betweenthe token issuer and Alluxio services.
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authentication.token.assume.group.field,string,,ALL,,,,,SECURITY_AUTHENTICATION_TOKEN_ASSUME_GROUP_FIELD,"Custom field in the token as the requested authentication groups.if set, the value of this field is used to specify the Alluxio groups."
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authentication.token.assume.role.field,string,,ALL,,,,,SECURITY_AUTHENTICATION_TOKEN_ASSUME_ROLE_FIELD,"Custom field in the token as the requested authentication role.if set, the value of this field is used to specify the Alluxio role."
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authentication.token.assume.user.field,string,"""sub""",ALL,,,,,SECURITY_AUTHENTICATION_TOKEN_ASSUME_USER_FIELD,"Custom field in the token as the requested authentication user.if set, the value of this field is used to specify the Alluxio username."
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authentication.token.aud,string,,ALL,,,,,SECURITY_AUTHENTICATION_TOKEN_AUD,"The audience claim in the token, used to verify the token.If set, the token must contain an 'aud' claim that matches this value."
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authentication.token.default.duration,duration,"""3600sec""",SERVER,,,,,SECURITY_AUTHENTICATION_TOKEN_DEFAULT_DURATION,Default lifetime of a temporary session token. The internal refreshed token has the same lifetime.
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authentication.token.external.jwksaddr,string,,ALL,ENFORCE,,,,SECURITY_AUTHENTICATION_TOKEN_EXTERNALJWKS_ADDR,"The HTTPS JWKS endpoint or JSON file for retrieving keys to validate JWT tokens. This is used when the token is signed by an external authority, and the keys are not stored in Alluxio."
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authentication.token.max.duration,duration,"""43200sec"") // 12 hours .setDescription(""Maximum lifetime of a temporary session token.""",SERVER,,,,,SECURITY_AUTHENTICATION_TOKEN_MAX_DURATION,Maximum lifetime of a temporary session token.
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authentication.token.nbf.check,boolean,false,ALL,,,,,SECURITY_AUTHENTICATION_TOKEN_NBF_CHECK,"Whether to check the 'not before' claim in the token. If true, the token is not valid before the 'nbf' time."
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authentication.token.tid,string,,ALL,,,,,SECURITY_AUTHENTICATION_TOKEN_TID,"The token ID claim in the token, used to verify the token.If set, the token must contain a 'tid' claim that matches this value."
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authentication.type,enum,AuthType.NOSASL,ALL,ENFORCE,,,,SECURITY_AUTHENTICATION_TYPE,"The authentication mode. Currently three modes are supported: NOSASL, SIMPLE, CUSTOM. The default value NOSASL indicates that no authentication is enabled. Server trusts whoever the client claims to be."
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authorization.cache.expiration.time,duration,"""5min""",CLIENT,IGNORE,,,,SECURITY_AUTHORIZATION_CACHE_EXPIRATION_TIME,The expiration time for each entry in the authorization cache.
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authorization.cache.max.size,int,10000,CLIENT,IGNORE,,,,SECURITY_AUTHORIZATION_CACHE_MAX_SIZE,The maximum number of entries in the authorization cache.
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authorization.capability.enabled,boolean,false,,,,,,SECURITY_AUTHORIZATION_CAPABILITY_ENABLED,
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authorization.permission.enabled,boolean,false,ALL,ENFORCE,,,,SECURITY_AUTHORIZATION_PERMISSION_ENABLED,Whether to enable access control based on file permission.
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authorization.permission.supergroup,string,"""supergroup""",MASTER,ENFORCE,,,,SECURITY_AUTHORIZATION_PERMISSION_SUPERGROUP,The super group of Alluxio file system. All users in this group have super permission.
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authorization.permission.umask,string,"""022""",ALL,ENFORCE,,,,SECURITY_AUTHORIZATION_PERMISSION_UMASK,"The umask of creating file and directory. The initial creation permission is 777, and the difference between directory and file is 111. So for default umask value 022, the created directory has permission 755 and file has permission 644."
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authorization.plugin.name,string,,MASTER,ENFORCE,,,,SECURITY_AUTHORIZATION_PLUGIN_NAME,Plugin for master authorization.
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authorization.plugin.opa.address,string,"""localhost""",MASTER,ENFORCE,,,,SECURITY_AUTHORIZATION_PLUGIN_OPA_ADDRESS,OPA daemon address
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authorization.plugin.opa.cache.acl.file.level,boolean,true,MASTER,ENFORCE,,,,SECURITY_AUTHORIZATION_PLUGIN_OPA_ACL_FILE_LEVEL,Check ACL at file level otherwise directory level
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authorization.plugin.opa.cache.capacity,int,10000,MASTER,ENFORCE,,,,SECURITY_AUTHORIZATION_PLUGIN_OPA_CACHE_CAPACITY,The cache capacity in number of record.
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authorization.plugin.opa.cache.duration,duration,"""60s""",MASTER,ENFORCE,,,,SECURITY_AUTHORIZATION_PLUGIN_OPA_CACHE_DURATION,The time in seconds to cache one OPA decision.
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authorization.plugin.opa.policy.path,string,"""/""",MASTER,ENFORCE,,,,SECURITY_AUTHORIZATION_PLUGIN_OPA_POLICY_PATH,The policy path and name
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authorization.plugin.opa.port,int,8181,MASTER,,,,,SECURITY_AUTHORIZATION_PLUGIN_OPA_PORT,OPA daemon port
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authorization.plugin.opa.retry.times.on.network.error,int,3,MASTER,,,,,SECURITY_AUTHORIZATION_PLUGIN_OPA_RETRY_TIMES_ON_NETWORK_ERROR,Retry times in network error
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authorization.plugin.opa.ssl.ca.path,string,"""/""",MASTER,ENFORCE,,,,SECURITY_AUTHORIZATION_PLUGIN_OPA_SSL_CA_PATH,"If SSL is enabled, ca file path is expected."
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authorization.plugin.opa.ssl.cert.path,string,"""/""",MASTER,ENFORCE,,,,SECURITY_AUTHORIZATION_PLUGIN_OPA_SSL_CERT_PATH,"If SSL is enabled, cert file path is expected."
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authorization.plugin.opa.ssl.enabled,boolean,false,MASTER,ENFORCE,,,,SECURITY_AUTHORIZATION_PLUGIN_OPA_SSL_ENABLED,Whether SSL connection is enabled in OPA daemon
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authorization.plugin.opa.ssl.key.path,string,"""/""",MASTER,ENFORCE,,,,SECURITY_AUTHORIZATION_PLUGIN_OPA_SSL_KEY_PATH,"If SSL is enabled, key file path is expected."
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authorization.plugin.paths,string,,MASTER,ENFORCE,,,,SECURITY_AUTHORIZATION_PLUGIN_PATHS,"Classpath for master authorization plugin, separated by colons."
17-security,安全 / 认证 / 授权 / 审计,alluxio.security.authorization.plugins.enabled,boolean,false,MASTER,ENFORCE,,,,SECURITY_AUTHORIZATION_PLUGINS_ENABLED,Enable plugins for authorization.
